RO-ID,Date,MS/SAC,TOTAL PAID
RO-02048,13/12/2021,ITA,"€                                                    8 0,699.00"
RO-02000,14/12/2021,DEU,"€                                                    9 2,141.85"
RO-02000,14/12/2021,SWE,"€                                                      4,843.96"
RO-02000,14/12/2021,BGR,"€                                                      3,002.73"
RO-ID,Date,MS/SAC,TOTAL PAID
RO-02001,14/12/2021,DEU,"€                                                  1 08,707.45"
RO-02002,14/12/2021,DEU,"€                                                  3 54,435.29"
RO-02015,14/12/2021,FRA,"€                                                    5 2,861.30"
RO-01975,15/12/2021,ESP,"€                                                  3 41,640.04"
RO-01975,15/12/2021,BGR,"€                                                      2,863.35"
RO-01978,15/12/2021,DEU,"€                                                    8 3,628.84"
RO-02044,15/12/2021,ITA,"€                                                    9 2,788.70"
RO-02007,16/12/2021,DEU,"€                                                    8 9,639.80"
RO-02019,16/12/2021,DEU,"€                                                    7 0,397.52"
RO-02014,20/12/2021,AUT,"€                                                  1 74,920.89"
RO-02014,20/12/2021,GRC,€                                                              -
RO-02053,20/12/2021,ITA,"€                                                    9 2,718.00"
RO-01976,21/12/2021,DEU,"€                                                  2 81,424.40"
RO-01979,21/12/2021,DEU,"€                                                  1 04,395.10"
RO-01979,21/12/2021,BGR,"€                                                      3,002.73"
RO-02017,21/12/2021,FRA,"€                                                    4 9,599.79"
RO-02043,22/12/2021,ESP,"€                                                    5 9,229.76"
RO-02016,28/12/2021,FRA,"€                                                    4 7,836.69"
RO-02016,28/12/2021,BEL,€                                                         102.66
